Numéro de station OMM,Date et heure d'observation,Direction du vent (degrés),Vitesse du vent moyen 10mn,Humidité relative (%),Visibilité horizontale (m),Nebulosité totale,Hauteur base nuages (m),Pression au niveau station,Rafale 10 dernières minutes,Précipitations 24h (mm),Nom de la station,Température (°C),T° min 24h (°C),T° max 24h (°C),Latitude,Longitude,Altitude (m),Libellé géographique,Nom département,Code département,Nom région,Code région,Mois de l'année,distance_km_poitiers
07335,2025-07-04T06:00:00+00:00,30.0,2.6,54.0,60000.0,0,,101300.0,4.1,0.0,POITIERS-BIARD,18.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T09:00:00+00:00,270.0,5.8,66.0,60000.0,0,800.0,99840.0,10.0,4.0,POITIERS-BIARD,18.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T06:00:00+00:00,50.0,3.9,61.0,60000.0,0,,99890.0,6.5,0.0,POITIERS-BIARD,21.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T18:00:00+00:00,60.0,5.1,30.0,60000.0,0,,100420.0,8.7,0.0,POITIERS-BIARD,28.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T09:00:00+00:00,250.0,5.8,67.0,12700.0,0,800.0,100640.0,9.1,-0.1,POITIERS-BIARD,22.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T06:00:00+00:00,300.0,3.2,88.0,59880.0,0,,100520.0,5.2,1.4,POITIERS-BIARD,13.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T12:00:00+00:00,330.0,4.7,38.0,60000.0,0,,100540.0,9.3,0.0,POITIERS-BIARD,23.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T09:00:00+00:00,90.0,1.6,40.0,60000.0,0,,100780.0,3.4,0.0,POITIERS-BIARD,23.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T21:00:00+00:00,250.0,4.9,81.0,60000.0,0,,99800.0,6.9,5.2,POITIERS-BIARD,17.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T03:00:00+00:00,310.0,1.9,92.0,60000.0,0,,100500.0,2.9,1.4,POITIERS-BIARD,11.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T18:00:00+00:00,30.0,4.2,27.0,60000.0,0,,100590.0,6.0,0.0,POITIERS-BIARD,26.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T00:00:00+00:00,30.0,2.7,65.0,60000.0,0,,100520.0,3.5,0.0,POITIERS-BIARD,23.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-02T03:00:00+00:00,310.0,2.5,77.0,59850.0,0,,99970.0,3.9,0.0,POITIERS-BIARD,21.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T12:00:00+00:00,330.0,4.5,26.0,60000.0,0,6660.0,100640.0,8.4,0.0,POITIERS-BIARD,27.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T15:00:00+00:00,290.0,3.4,21.0,60000.0,0,7080.0,100450.0,7.4,0.0,POITIERS-BIARD,29.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T00:00:00+00:00,300.0,3.9,33.0,60000.0,0,4020.0,100280.0,6.1,0.0,POITIERS-BIARD,20.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T21:00:00+00:00,360.0,1.9,51.0,60000.0,0,,100620.0,2.5,0.0,POITIERS-BIARD,19.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T15:00:00+00:00,30.0,4.3,30.0,60000.0,0,,99570.0,7.5,0.0,POITIERS-BIARD,31.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T00:00:00+00:00,10.0,0.9,51.0,60000.0,0,,99690.0,1.4,0.0,POITIERS-BIARD,23.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T15:00:00+00:00,30.0,5.1,23.0,60000.0,0,,100990.0,10.0,0.0,POITIERS-BIARD,29.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T18:00:00+00:00,20.0,5.0,24.0,60000.0,0,,100860.0,7.6,0.0,POITIERS-BIARD,28.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T21:00:00+00:00,340.0,4.5,70.0,60000.0,0,1750.0,100380.0,7.6,1.4,POITIERS-BIARD,17.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T15:00:00+00:00,240.0,8.8,43.0,60000.0,0,1750.0,99830.0,15.3,0.0,POITIERS-BIARD,30.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T21:00:00+00:00,230.0,8.3,77.0,60000.0,0,800.0,100210.0,12.5,0.0,POITIERS-BIARD,21.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T18:00:00+00:00,260.0,7.8,62.0,60000.0,0,1250.0,99700.0,11.7,5.2,POITIERS-BIARD,22.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-01T06:00:00+00:00,240.0,2.1,69.0,60000.0,0,,100200.0,3.0,0.0,POITIERS-BIARD,23.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-01T09:00:00+00:00,250.0,3.8,45.0,60000.0,0,,100220.0,7.0,0.0,POITIERS-BIARD,30.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T21:00:00+00:00,20.0,2.2,39.0,60000.0,0,,100690.0,3.0,0.0,POITIERS-BIARD,20.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T09:00:00+00:00,70.0,4.3,41.0,60000.0,0,,99840.0,8.3,0.0,POITIERS-BIARD,28.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T06:00:00+00:00,210.0,2.0,80.0,60000.0,0,1250.0,100110.0,2.6,0.4,POITIERS-BIARD,15.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T21:00:00+00:00,280.0,2.7,45.0,60000.0,0,,100170.0,4.4,0.0,POITIERS-BIARD,29.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-10T15:00:00+00:00,60.0,5.5,31.0,60000.0,0,,100530.0,8.9,0.0,POITIERS-BIARD,28.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T00:00:00+00:00,50.0,3.3,51.0,60000.0,0,,100000.0,5.0,0.0,POITIERS-BIARD,23.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T21:00:00+00:00,20.0,2.7,45.0,60000.0,0,2760.0,99620.0,3.4,0.0,POITIERS-BIARD,25.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T12:00:00+00:00,290.0,2.4,31.0,60000.0,0,,100290.0,9.1,0.0,POITIERS-BIARD,35.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-02T15:00:00+00:00,240.0,5.2,68.0,10000.0,0,1250.0,100380.0,7.0,0.0,POITIERS-BIARD,25.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T06:00:00+00:00,10.0,4.6,61.0,60000.0,0,2250.0,101050.0,6.2,0.0,POITIERS-BIARD,17.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T18:00:00+00:00,50.0,6.7,30.0,60000.0,0,,99940.0,11.3,0.0,POITIERS-BIARD,30.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T21:00:00+00:00,40.0,4.2,42.0,60000.0,0,,99960.0,6.7,0.0,POITIERS-BIARD,25.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T12:00:00+00:00,60.0,4.4,36.0,60000.0,0,,99720.0,8.3,0.0,POITIERS-BIARD,30.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T06:00:00+00:00,50.0,2.1,62.0,60000.0,0,,100380.0,3.7,0.0,POITIERS-BIARD,24.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-03T03:00:00+00:00,10.0,6.6,54.0,60000.0,0,1250.0,100990.0,8.9,0.0,POITIERS-BIARD,18.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T00:00:00+00:00,300.0,2.2,52.0,60000.0,0,,100850.0,2.7,0.0,POITIERS-BIARD,16.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T06:00:00+00:00,330.0,3.3,68.0,60000.0,0,,100800.0,4.5,0.0,POITIERS-BIARD,15.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T06:00:00+00:00,360.0,1.2,75.0,60000.0,0,,100750.0,1.8,0.0,POITIERS-BIARD,14.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T00:00:00+00:00,350.0,1.7,61.0,60000.0,0,,100720.0,2.1,0.0,POITIERS-BIARD,15.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T15:00:00+00:00,70.0,3.8,38.0,60000.0,0,6300.0,100980.0,6.4,0.0,POITIERS-BIARD,28.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T21:00:00+00:00,20.0,3.6,34.0,60000.0,0,2250.0,101120.0,5.4,0.0,POITIERS-BIARD,24.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T06:00:00+00:00,260.0,4.7,79.0,60000.0,0,450.0,99790.0,7.4,4.8,POITIERS-BIARD,16.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T06:00:00+00:00,60.0,2.5,60.0,60000.0,0,,100710.0,4.2,0.0,POITIERS-BIARD,17.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T09:00:00+00:00,80.0,4.9,37.0,60000.0,0,,100760.0,9.8,0.0,POITIERS-BIARD,24.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T00:00:00+00:00,40.0,3.1,55.0,60000.0,0,,100420.0,4.8,0.0,POITIERS-BIARD,19.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T15:00:00+00:00,60.0,6.5,28.0,19930.0,0,,100030.0,11.1,0.0,POITIERS-BIARD,31.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T18:00:00+00:00,260.0,5.8,46.0,60000.0,0,7440.0,100610.0,9.5,-0.1,POITIERS-BIARD,24.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-02T09:00:00+00:00,200.0,3.4,59.0,19900.0,0,,100160.0,8.1,0.0,POITIERS-BIARD,27.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-02T12:00:00+00:00,240.0,7.4,60.0,19820.0,0,,100310.0,10.7,0.0,POITIERS-BIARD,28.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T12:00:00+00:00,90.0,6.2,29.0,60000.0,0,,100200.0,13.0,0.0,POITIERS-BIARD,30.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T06:00:00+00:00,200.0,4.4,87.0,49540.0,0,250.0,99730.0,7.0,0.0,POITIERS-BIARD,20.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T06:00:00+00:00,210.0,3.9,89.0,46770.0,0,250.0,100510.0,5.7,-0.1,POITIERS-BIARD,19.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T09:00:00+00:00,310.0,4.3,49.0,60000.0,0,800.0,100560.0,7.3,1.0,POITIERS-BIARD,20.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-01T12:00:00+00:00,250.0,4.2,32.0,60000.0,0,,100160.0,8.7,0.0,POITIERS-BIARD,35.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-02T18:00:00+00:00,320.0,4.9,61.0,60000.0,0,1250.0,100410.0,8.1,0.0,POITIERS-BIARD,25.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T03:00:00+00:00,250.0,3.0,83.0,60000.0,0,1250.0,99750.0,4.8,5.2,POITIERS-BIARD,15.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T09:00:00+00:00,50.0,1.8,44.0,60000.0,0,,100360.0,3.9,0.0,POITIERS-BIARD,31.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-01T15:00:00+00:00,270.0,2.7,31.0,19210.0,0,,100050.0,5.4,0.0,POITIERS-BIARD,37.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T12:00:00+00:00,320.0,2.7,30.0,58570.0,0,,100750.0,5.6,0.0,POITIERS-BIARD,26.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T12:00:00+00:00,60.0,5.7,32.0,60000.0,0,,100670.0,11.1,0.0,POITIERS-BIARD,27.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T09:00:00+00:00,90.0,4.8,34.0,60000.0,0,,101300.0,8.9,0.0,POITIERS-BIARD,24.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T09:00:00+00:00,310.0,2.1,40.0,60000.0,0,,100790.0,3.6,0.0,POITIERS-BIARD,24.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-02T21:00:00+00:00,340.0,5.7,58.0,60000.0,0,1250.0,100750.0,9.4,0.0,POITIERS-BIARD,23.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T15:00:00+00:00,230.0,8.9,75.0,60000.0,0,450.0,99740.0,12.4,5.2,POITIERS-BIARD,22.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T09:00:00+00:00,60.0,5.8,36.0,60000.0,0,,100340.0,10.2,0.0,POITIERS-BIARD,26.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T00:00:00+00:00,310.0,1.5,74.0,60000.0,0,,100690.0,2.0,0.0,POITIERS-BIARD,14.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T18:00:00+00:00,240.0,8.4,55.0,60000.0,0,3600.0,99930.0,11.3,0.0,POITIERS-BIARD,27.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T15:00:00+00:00,240.0,8.3,43.0,60000.0,0,1750.0,100600.0,13.3,-0.1,POITIERS-BIARD,27.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T03:00:00+00:00,10.0,2.0,66.0,60000.0,0,,100690.0,2.4,0.0,POITIERS-BIARD,13.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T12:00:00+00:00,10.0,5.9,27.0,60000.0,0,,101150.0,10.0,0.0,POITIERS-BIARD,27.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-06-30T03:00:00+00:00,50.0,2.0,70.0,60000.0,0,,100420.0,2.7,0.0,POITIERS-BIARD,22.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,6,2.500087253165825
07335,2025-07-03T09:00:00+00:00,80.0,3.3,56.0,60000.0,0,,101120.0,5.7,0.0,POITIERS-BIARD,21.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T18:00:00+00:00,30.0,5.1,33.0,60000.0,0,,100890.0,7.4,0.0,POITIERS-BIARD,28.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T03:00:00+00:00,30.0,3.4,55.0,60000.0,0,,101220.0,4.6,0.0,POITIERS-BIARD,16.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T12:00:00+00:00,210.0,9.2,90.0,16220.0,0,450.0,99910.0,12.2,5.2,POITIERS-BIARD,17.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T12:00:00+00:00,220.0,9.1,46.0,60000.0,0,1250.0,99810.0,14.5,0.0,POITIERS-BIARD,29.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-01T00:00:00+00:00,290.0,1.7,56.0,60000.0,0,,100220.0,2.1,0.0,POITIERS-BIARD,25.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T03:00:00+00:00,320.0,3.1,66.0,60000.0,0,,100790.0,4.2,0.0,POITIERS-BIARD,14.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T12:00:00+00:00,290.0,4.9,73.0,60000.0,0,1250.0,99900.0,7.7,1.4,POITIERS-BIARD,18.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T00:00:00+00:00,320.0,1.3,84.0,60000.0,0,,100450.0,2.5,1.4,POITIERS-BIARD,13.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-08T18:00:00+00:00,10.0,4.4,35.0,60000.0,0,,100510.0,6.6,0.0,POITIERS-BIARD,24.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T00:00:00+00:00,230.0,5.1,86.0,59900.0,0,,100360.0,6.7,-0.1,POITIERS-BIARD,19.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T00:00:00+00:00,40.0,3.4,43.0,60000.0,0,1750.0,101180.0,4.7,0.0,POITIERS-BIARD,20.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T00:00:00+00:00,260.0,4.0,88.0,60000.0,0,450.0,99870.0,5.7,5.2,POITIERS-BIARD,15.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-09T15:00:00+00:00,20.0,3.5,25.0,60000.0,0,,100640.0,6.7,0.0,POITIERS-BIARD,27.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T03:00:00+00:00,20.0,2.1,69.0,60000.0,0,,100360.0,2.7,0.0,POITIERS-BIARD,16.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T09:00:00+00:00,210.0,8.3,88.0,15510.0,61,1250.0,99990.0,11.2,1.6,POITIERS-BIARD,16.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-02T06:00:00+00:00,290.0,2.1,79.0,55720.0,0,,100090.0,3.1,0.0,POITIERS-BIARD,21.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-13T09:00:00+00:00,200.0,6.3,59.0,60000.0,0,,99800.0,9.6,0.0,POITIERS-BIARD,25.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T12:00:00+00:00,50.0,5.0,46.0,60000.0,0,7260.0,101110.0,9.4,0.0,POITIERS-BIARD,26.30000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T03:00:00+00:00,230.0,4.4,93.0,19700.0,0,450.0,100440.0,6.7,-0.1,POITIERS-BIARD,18.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-14T21:00:00+00:00,250.0,5.2,70.0,60000.0,0,4980.0,100780.0,7.7,-0.1,POITIERS-BIARD,19.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T21:00:00+00:00,310.0,2.5,35.0,60000.0,0,4500.0,100370.0,3.7,0.0,POITIERS-BIARD,23.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-10T21:00:00+00:00,30.0,3.0,46.0,60000.0,0,,100450.0,3.8,0.0,POITIERS-BIARD,21.80000000000001,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T03:00:00+00:00,30.0,3.1,67.0,60000.0,0,,99930.0,4.2,0.0,POITIERS-BIARD,18.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-04T21:00:00+00:00,360.0,2.7,37.0,60000.0,0,,100910.0,3.2,0.0,POITIERS-BIARD,20.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-05T18:00:00+00:00,340.0,3.9,27.0,60000.0,0,,100340.0,6.4,0.0,POITIERS-BIARD,28.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-06T03:00:00+00:00,320.0,1.9,51.0,60000.0,0,2700.0,100190.0,3.0,0.0,POITIERS-BIARD,18.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-07T18:00:00+00:00,350.0,5.3,49.0,60000.0,0,1750.0,100110.0,8.4,1.4,POITIERS-BIARD,21.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-11T06:00:00+00:00,40.0,3.2,64.0,60000.0,0,,100380.0,5.3,0.0,POITIERS-BIARD,18.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-12T18:00:00+00:00,20.0,5.5,32.0,60000.0,0,,99520.0,8.2,0.0,POITIERS-BIARD,31.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
07335,2025-07-03T00:00:00+00:00,360.0,5.5,62.0,60000.0,0,1750.0,100890.0,8.6,0.0,POITIERS-BIARD,20.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,7,2.500087253165825
